X,Y,concentration,wind_speed,wind_dir
3.4945,0.5945,0.00272,0.11708,86.13579
1.2905,0.6525,0.0035,0.04823,86.54075
1.5225,0.6525,0.00361,0.05878,89.75631
3.3785,0.7105,0.00264,0.14784,89.55432
2.3925,0.7395,0.00491,0.02526,321.97781
3.4075,0.8265,0.00279,0.11555,278.1294
0.6235,0.7975,0.00217,0.05015,106.35343
4.5095,0.7975,0.00136,0.01347,285.05743
3.5235,0.5945,0.00264,0.11773,86.21571
0.8555,0.7975,0.00236,0.02135,1.82511
4.5675,0.5655,0.00134,0.01775,290.20095
4.5675,0.7975,0.00135,0.02139,275.15077
0.9135,0.6815,0.00237,0.02237,37.07988
0.7395,0.7975,0.00223,0.03695,122.91596
0.7685,0.6815,0.00223,0.04029,119.1292
0.9135,0.7975,0.00249,0.02461,41.85396
4.7705,0.6815,4e-05,0.0,180.0
4.5385,0.7975,0.00135,0.01716,279.18787
3.5815,0.8265,0.00258,0.10727,276.04703
4.5965,0.7975,0.00134,0.0265,272.70369
0.9715,0.9135,0.0032,0.0177,51.21383
3.8715,0.9425,0.00162,0.02137,295.11408
2.1605,0.8845,0.00558,0.04167,221.99437
0.0725,1.0585,0.00194,0.03816,269.27934
1.0295,0.9135,0.00357,0.00612,68.04223
2.1315,1.0005,0.00588,0.04222,218.68312
2.0735,1.0005,0.00593,0.0503,225.49135
1.0875,1.0295,0.0044,0.02315,205.3144
0.0435,1.0585,0.00186,0.05956,91.06786
2.8855,0.8555,0.0052,0.02384,158.97975
3.0305,0.9715,0.00507,0.03182,146.70442
3.0595,0.9715,0.00498,0.03154,148.4163
3.8425,0.8265,0.00161,0.04283,286.50959
2.2475,0.8845,0.00542,0.02888,198.84904
2.3055,0.8845,0.00528,0.02572,344.53193
0.4205,1.0585,0.00218,0.01235,246.63089
1.5515,0.9135,0.00484,0.04604,333.04538
3.3205,0.8555,0.00371,0.04306,57.49105
0.3915,0.9425,0.00212,0.0274,261.22522
2.3055,1.0005,0.00547,0.03306,321.02889
3.2045,0.9715,0.00453,0.03226,160.89101
0.4205,0.9425,0.00212,0.03025,265.98185
1.5805,0.9135,0.00489,0.04544,334.9633
1.4065,0.9135,0.00438,0.0335,325.92572
3.3785,1.0875,0.00435,0.03819,171.52191
3.4945,1.0875,0.00423,0.03851,176.71042
4.7125,0.9425,0.00128,0.05859,89.34483
3.5235,1.0875,0.0042,0.03724,177.39884
4.7415,1.0585,0.00125,0.07514,89.49675
3.7265,0.9715,0.00334,0.00998,22.45199
1.8415,1.0295,0.00549,0.04951,217.35831
3.7555,0.8555,0.0024,0.06019,88.9338
1.6385,0.9135,0.00496,0.04196,339.94574
0.7685,0.9425,0.00241,0.0183,11.69677
1.8125,0.9135,0.00507,0.03615,197.71328
4.5385,0.9425,0.00136,0.01543,272.9718
4.6255,0.8265,0.00133,0.03255,270.79206
3.7555,1.0875,0.00354,0.01305,2.32746
4.6545,0.9425,0.00131,0.03724,89.32307
4.1035,0.8555,0.00136,0.01526,188.3637
3.9005,0.9715,0.00152,0.01402,299.19749
3.8715,0.9715,0.00166,0.02016,292.0494
3.0015,0.8845,0.00499,0.03051,147.06508
3.0305,1.0005,0.00513,0.03177,146.59506
3.1465,1.0005,0.00474,0.03085,155.68671
3.0885,0.8845,0.00474,0.03028,149.52294
1.0005,0.9425,0.00354,0.00781,53.90789
2.9145,0.8845,0.00523,0.02677,151.48179
3.1755,0.8845,0.00448,0.02883,155.44419
4.0165,0.9715,0.00138,0.01066,327.29384
0.1305,0.9715,0.00209,0.01161,312.27701
1.2325,0.9425,0.00431,0.02945,191.77543
1.3775,1.0585,0.00503,0.04325,358.56923
4.2485,0.8555,0.00137,0.01121,197.70768
1.5225,0.9425,0.00492,0.04561,338.42951
4.1615,1.0875,0.0014,0.0038,314.03983
3.4365,0.8845,0.00341,0.05328,81.53836
0.3915,1.0875,0.00221,0.00898,211.5657
3.3785,0.8845,0.00359,0.0544,66.87055
1.3485,1.0585,0.005,0.04374,180.39297
4.3935,0.8555,0.00138,0.00647,330.06849
2.2765,0.9135,0.00539,0.0263,356.29318
4.3065,0.8555,0.00138,0.00868,189.8856
0.4785,0.9715,0.00215,0.02856,92.74921
4.4515,0.9715,0.00139,0.00708,281.8178
3.6395,0.8845,0.00312,0.03001,84.60854
1.6675,1.0585,0.00518,0.03644,191.07557
0.9425,0.8555,0.00281,0.02602,55.09456
3.6975,1.0005,0.00366,0.01529,4.80098
0.6525,0.8555,0.00219,0.04052,112.18478
4.7125,0.8555,0.00129,0.05996,89.34069
0.8555,1.0875,0.00361,0.00955,271.37963
4.7415,1.0875,0.00125,0.07432,89.42182
4.6255,0.9715,0.00133,0.02913,89.25262
4.6835,0.8555,0.0013,0.04855,89.45715
3.8135,1.0005,0.00227,0.01704,278.33458
0.6525,0.9715,0.00226,0.01774,134.61179
4.5675,0.8555,0.00135,0.02112,273.47479
2.0445,0.9425,0.00574,0.05353,228.14247
4.1035,1.0005,0.00138,0.00835,336.65731
4.0165,0.8845,0.00137,0.01355,349.53625
2.0155,0.9425,0.00569,0.05468,228.05407
3.0015,1.0295,0.0053,0.03145,145.40047
1.0585,0.9715,0.00402,0.01007,214.68436
1.2035,0.8555,0.00356,0.04673,81.12426
3.8715,0.8845,0.00155,0.02316,299.37662
